RED_IZO;pocet studentu;skolni rok;pocet pc;pocet notebooku;wifi;pocet uceben
600130452;73;2024/25;8;1;1;4
600130479;54;2024/25;14;20;1;4
600149552;190;2024/25;18;30;1;20
600140920;33;2024/25;6;11;1;4
600130525;50;2024/25;10;10;1;3
600130606;30;2024/25;13;7;1;3
600130720;25;2024/25;0;5;1;3
600130738;48;2024/25;3;32;1;4
600118371;51;2024/25;12;3;1;5
600140873;336;2024/25;25;50;0;30
672000792;20;2024/25;0;1;1;1
600063399;37;2024/25;0;0;1;2
600118223;48;2024/25;0;2;1;2
600063810;211;2024/25;0;96;1;18
600099300;76;2024/25;11;19;1;5
600127397;93;2024/25;14;64;1;9
691014477;42;2024/25;0;2;1;2
650015533;55;2024/25;0;15;1;3
600131939;173;2024/25;21;62;1;18
600017541;290;2024/25;37;47;1;21
650041836;60;2024/25;13;14;1;9
691013357;109;2024/25;4;39;1;12
600145174;459;2024/25;50;241;1;36
691009121;50;2024/25;0;0;1;3
663000378;167;2024/25;0;7;1;7
600061256;45;2024/25;10;4;1;3
600099563;48;2024/25;0;2;1;2
691003831;95;2024/25;22;31;1;9
610250523;521;2024/25;31;109;1;23
691004145;31;2024/25;1;6;1;3
650020626;210;2024/25;57;90;1;18
600099270;177;2024/25;32;44;1;13
615800386;539;2024/25;3;125;1;40
600107035;56;2024/25;0;3;0;3
650023340;209;2024/25;25;36;1;16
600063798;345;2024/25;30;78;1;25
674000552;219;2024/25;9;22;1;10
600016625;517;2024/25;74;52;1;28
691014426;96;2024/25;0;0;1;4
600061442;568;2024/25;80;135;1;36
600106691;78;2024/25;0;3;1;3
600012654;308;2024/25;20;59;1;28
650028597;116;2024/25;12;16;1;8
600090558;148;2024/25;20;47;1;14
600059120;417;2024/25;75;100;1;26
600171698;235;2024/25;52;43;1;25
600124541;354;2024/25;36;22;1;32
600117448;154;2024/25;0;9;1;6
600130053;189;2024/25;27;30;1;15
600099679;36;2024/25;0;0;1;2
600014754;467;2024/25;58;31;1;32
600130282;225;2024/25;47;78;1;20
600124533;342;2024/25;25;44;1;23
600100596;382;2024/25;18;16;1;32
600061388;454;2024/25;77;96;1;33
600010678;720;2024/25;57;104;1;48
600171256;391;2024/25;75;62;1;29
600138941;25;2024/25;0;1;0;1
600107795;71;2024/25;1;13;1;3
600012638;354;2024/25;24;18;1;20
691005508;35;2024/25;0;2;1;3
600124517;457;2024/25;27;73;1;34
600099806;88;2024/25;0;4;1;4
600096246;364;2024/25;30;83;1;22
600020037;746;2024/25;263;130;1;63
650020065;253;2024/25;33;16;1;16
600124177;112;2024/25;13;32;1;8
600008479;563;2024/25;80;66;1;82
650063112;179;2024/25;17;27;1;13
600112454;175;2024/25;20;63;1;16
600030784;15;2024/25;0;0;1;1
650030729;53;2024/25;14;2;1;6
600113337;22;2024/25;0;1;1;1
600113272;60;2024/25;0;3;1;3
600113329;38;2024/25;0;1;1;2
600113761;51;2024/25;0;10;1;2
600114554;23;2024/25;0;10;1;3
600113205;46;2024/25;0;1;1;1
600113264;178;2024/25;3;8;1;8
600140784;524;2024/25;16;66;1;30
600061426;129;2024/25;20;20;1;13
600099792;108;2024/25;0;0;1;5
600012646;243;2024/25;58;4;1;9
600000621;33;2024/25;0;0;1;2
600016099;510;2024/25;42;41;1;32
691007977;50;2024/25;1;12;1;4
691010153;124;2024/25;6;16;1;9
691011427;18;2024/25;0;0;1;1
650002733;41;2024/25;14;2;1;11
651036364;14;2024/25;1;10;1;3
650018443;221;2024/25;38;33;1;15
600023974;274;2024/25;88;82;1;36
600023915;51;2024/25;5;10;1;3
600134431;44;2024/25;10;23;1;5
691006920;71;2024/25;0;0;1;3
600113361;98;2024/25;0;2;1;4
600129535;35;2024/25;0;2;1;2
600094014;251;2024/25;24;75;1;18
600129055;233;2024/25;6;0;1;11
600129691;31;2024/25;0;9;1;2
600129071;21;2024/25;0;2;1;1
650062884;31;2024/25;12;22;1;3
691010439;72;2024/25;9;42;1;7
650057589;95;2024/25;16;16;1;6
691003394;28;2024/25;0;0;1;2
691005427;64;2024/25;0;8;1;5
600004929;512;2024/25;95;45;1;28
600027791;21;2024/25;12;15;1;5
600031713;18;2024/25;0;16;1;4
600036413;44;2024/25;0;0;1;2
600028925;70;2024/25;8;10;1;14
691010544;76;2024/25;0;22;1;6
600024245;107;2024/25;52;47;1;13
600146049;60;2024/25;1;1;1;3
600024016;469;2024/25;80;129;1;69
600048977;113;2024/25;10;21;1;7
650036239;128;2024/25;15;51;1;13
600012069;489;2024/25;248;49;1;41
600134032;38;2024/25;0;25;1;4
691012512;360;2024/25;124;35;1;47
600015556;771;2024/25;176;60;1;42
691015074;17;2024/25;0;0;1;2
600009122;688;2024/25;45;24;1;40
600019632;368;2024/25;16;70;1;28
691016496;19;2024/25;0;0;0;1
600009319;416;2024/25;32;241;1;15
691004005;152;2024/25;0;12;1;14
600036448;105;2024/25;4;6;1;4
600027503;6;2024/25;8;0;0;1
600028216;37;2024/25;13;14;1;8
600148335;281;2024/25;16;27;1;27
691007713;161;2024/25;6;52;1;16
600040526;1024;2024/25;129;35;1;55
691008558;22;2024/25;1;0;1;1
600029158;16;2024/25;17;3;1;3
691017484;28;2024/25;1;0;1;2
691017051;407;2024/25;15;0;1;3
600020380;429;2024/25;102;74;1;33
600047679;190;2024/25;24;36;1;19
600071014;75;2024/25;5;3;1;3
600096645;73;2024/25;12;35;1;14
651014271;537;2024/25;95;22;1;20
600111202;78;2024/25;19;17;1;6
600061337;225;2024/25;42;30;1;15
600009211;185;2024/25;31;2;1;9
600130371;48;2024/25;0;13;1;3
600130398;53;2024/25;0;22;1;3
600020347;385;2024/25;60;39;1;19
600130835;33;2024/25;9;17;1;4
691015121;130;2024/25;10;0;0;12
610100718;247;2024/25;1;58;1;16
600021050;117;2024/25;25;9;1;22
600035191;195;2024/25;8;0;1;10
600019713;436;2024/25;34;38;1;22
600009262;598;2024/25;100;100;1;40
600143031;273;2024/25;45;33;1;17
600096327;798;2024/25;95;80;1;42
600073157;304;2024/25;38;75;1;25
650046633;204;2024/25;13;37;1;15
600106781;75;2024/25;2;0;1;3
600056376;47;2024/25;0;0;1;2
600036634;114;2024/25;0;0;1;5
691012628;123;2024/25;0;5;1;5
691001839;150;2024/25;0;22;1;8
600096556;528;2024/25;95;86;1;29
600138135;511;2024/25;49;158;1;29
600016846;678;2024/25;157;46;1;34
600147941;112;2024/25;15;24;1;11
600020592;297;2024/25;16;39;1;8
600041875;131;2024/25;2;13;1;9
600129349;15;2024/25;1;1;1;1
600125777;126;2024/25;0;18;1;7
650053192;417;2024/25;31;33;1;26
600130215;370;2024/25;54;133;1;22
600100031;25;2024/25;0;0;1;1
600010511;211;2024/25;19;50;1;15
600007766;376;2024/25;88;68;1;25
600096378;153;2024/25;6;14;1;7
600061353;211;2024/25;34;58;1;12
600141055;61;2024/25;15;2;1;5
600138682;154;2024/25;0;16;1;8
600053130;395;2024/25;21;199;1;20
600113931;76;2024/25;9;20;1;6
600148726;125;2024/25;0;5;1;5
600148742;77;2024/25;0;4;1;3
600114414;112;2024/25;8;19;1;6
600148769;80;2024/25;0;21;1;3
600148777;152;2024/25;0;0;1;9
600149099;84;2024/25;1;7;1;3
600149251;28;2024/25;0;0;1;1
600149340;28;2024/25;0;0;1;1
600099571;25;2024/25;0;0;1;1
600076504;593;2024/25;47;135;1;32
600052362;910;2024/25;0;215;1;51
600072924;588;2024/25;53;110;1;38
600017923;191;2024/25;22;44;1;13
600023176;192;2024/25;29;80;1;18
600111148;272;2024/25;39;40;1;17
600107671;116;2024/25;0;9;1;5
600139875;134;2024/25;0;0;0;5
600047849;56;2024/25;2;35;1;8
600106586;120;2024/25;0;56;1;10
600148068;62;2024/25;11;11;1;6
600056490;36;2024/25;0;0;1;2
600115551;491;2024/25;60;6;1;22
600150143;469;2024/25;48;23;1;31
600115895;290;2024/25;33;67;1;24
600018148;420;2024/25;51;43;1;23
600149358;49;2024/25;0;0;1;2
600149439;99;2024/25;0;0;1;4
600149536;544;2024/25;34;78;1;34
600149544;261;2024/25;20;66;1;4
600138429;640;2024/25;107;104;1;43
600149595;605;2024/25;44;44;1;36
600114031;532;2024/25;48;48;1;38
600149579;425;2024/25;26;127;1;26
600149587;419;2024/25;16;67;1;21
600149617;343;2024/25;34;51;1;22
600149820;52;2024/25;6;11;1;3
600149871;79;2024/25;9;25;1;5
600149854;72;2024/25;11;14;1;6
600098923;42;2024/25;0;0;1;2
691008671;22;2024/25;0;0;1;1
600106942;69;2024/25;0;0;1;3
691015821;38;2024/25;0;1;1;3
600076288;224;2024/25;11;117;1;26
691010986;317;2024/25;30;39;1;10
691003581;60;2024/25;0;9;1;4
691011788;107;2024/25;0;27;1;9
600130533;52;2024/25;6;12;1;4
600148718;65;2024/25;0;0;1;3
600053997;40;2024/25;1;11;1;1
600026086;92;2024/25;34;95;1;21
600112209;134;2024/25;0;32;1;9
600131912;606;2024/25;15;258;1;32
600066428;691;2024/25;60;123;1;31
600060454;495;2024/25;42;50;1;22
600096165;574;2024/25;69;25;1;30
600131688;119;2024/25;0;50;1;7
600110729;267;2024/25;28;40;1;13
600149901;49;2024/25;0;10;1;3
600149935;84;2024/25;4;12;1;5
600114058;32;2024/25;4;6;1;3
600150054;279;2024/25;42;20;1;16
650013051;125;2024/25;31;103;1;17
650045629;53;2024/25;7;21;1;6
691009678;168;2024/25;13;30;1;15
691005176;201;2024/25;39;33;1;14
691005184;88;2024/25;0;3;1;5
691005281;56;2024/25;3;43;1;5
600113493;213;2024/25;0;5;1;9
600009203;352;2024/25;156;26;1;33
600115992;44;2024/25;0;16;1;6
600009033;327;2024/25;70;26;1;41
600114295;131;2024/25;24;47;1;10
600053377;877;2024/25;59;108;1;53
691003696;68;2024/25;0;3;1;6
600125521;89;2024/25;14;23;1;6
600124053;263;2024/25;20;18;1;18
600119963;54;2024/25;0;2;1;2
600096581;727;2024/25;68;125;1;33
650038088;88;2024/25;11;46;1;7
600141039;324;2024/25;35;40;1;24
600012549;338;2024/25;16;55;1;22
600131220;94;2024/25;0;0;0;4
600050122;17;2024/25;0;0;1;1
600050874;40;2024/25;4;5;1;3
600010562;393;2024/25;83;13;1;24
600096092;520;2024/25;30;20;1;23
600138399;201;2024/25;22;81;1;13
650028007;42;2024/25;5;21;1;5
650046293;15;2024/25;0;1;1;2
600022846;120;2024/25;17;69;1;23
600137261;47;2024/25;1;1;1;2
650049969;69;2024/25;5;14;1;6
600144704;280;2024/25;0;43;1;13
600063186;337;2024/25;36;45;1;24
600076229;188;2024/25;0;40;1;13
600054730;83;2024/25;0;40;1;5
600118631;129;2024/25;12;26;1;12
600096271;393;2024/25;42;28;1;18
600144747;504;2024/25;29;41;1;36
600138046;30;2024/25;9;14;1;4
650041984;173;2024/25;11;52;1;13
650042255;289;2024/25;54;15;1;17
600023401;201;2024/25;10;50;1;33
691004609;53;2024/25;0;0;1;3
650028309;118;2024/25;19;40;1;12
600118606;927;2024/25;30;35;1;50
600131718;42;2024/25;8;25;1;4
600073050;150;2024/25;50;65;1;16
600093638;52;2024/25;7;30;1;4
600044335;505;2024/25;30;43;1;37
600112497;239;2024/25;3;59;1;14
600125611;61;2024/25;15;16;1;6
600023117;78;2024/25;26;24;1;9
600125661;125;2024/25;26;21;1;9
650045815;130;2024/25;0;24;1;7
600053024;70;2024/25;0;0;1;3
600096238;491;2024/25;47;63;1;28
600052818;71;2024/25;0;3;1;3
600099296;353;2024/25;39;4;1;19
600171728;682;2024/25;112;51;1;43
600120503;385;2024/25;78;134;1;31
600125637;28;2024/25;0;0;1;1
600115801;105;2024/25;0;37;1;7
600115950;246;2024/25;24;98;1;16
600012271;218;2024/25;34;42;1;13
650048342;205;2024/25;4;55;1;16
600115283;88;2024/25;0;0;1;4
600114627;57;2024/25;0;0;1;3
600118282;56;2024/25;17;10;1;5
600017419;388;2024/25;58;24;1;19
691000794;921;2024/25;98;78;1;43
600023460;302;2024/25;18;151;1;40
600148459;518;2024/25;78;62;1;37
600118461;54;2024/25;14;22;1;7
600118479;166;2024/25;25;25;1;12
600118533;488;2024/25;45;58;1;37
600053407;486;2024/25;36;50;1;20
691006474;142;2024/25;7;30;1;12
600096297;250;2024/25;24;36;1;16
600093735;86;2024/25;15;27;1;7
600118614;583;2024/25;30;87;1;37
600062121;902;2024/25;115;188;1;51
650032225;37;2024/25;0;11;1;4
600143201;258;2024/25;20;133;1;23
600114023;58;2024/25;8;14;1;5
650007557;162;2024/25;0;132;1;10
600076393;157;2024/25;28;51;1;13
600115372;139;2024/25;3;15;1;7
600076466;92;2024/25;0;54;1;7
600114741;90;2024/25;0;8;1;6
600114473;528;2024/25;5;100;1;32
600114643;174;2024/25;4;0;1;8
600006735;291;2024/25;55;10;1;18
600099504;55;2024/25;8;15;1;12
650012097;84;2024/25;11;10;1;7
600138054;60;2024/25;0;26;1;5
691014663;524;2024/25;63;55;1;36
600118576;374;2024/25;26;98;1;20
600118584;356;2024/25;18;151;1;26
600118622;235;2024/25;28;66;1;20
600113035;27;2024/25;0;3;1;2
691004048;240;2024/25;32;12;1;14
600099822;27;2024/25;0;0;1;2
600130673;14;2024/25;10;6;1;2
650033469;295;2024/25;16;25;1;18
600100651;72;2024/25;10;9;1;7
600130045;205;2024/25;24;41;1;18
600170594;794;2024/25;45;30;1;58
600076539;506;2024/25;24;95;1;33
666000123;128;2024/25;2;12;1;7
600114783;85;2024/25;1;3;1;5
600115887;447;2024/25;25;93;1;46
600114775;121;2024/25;0;6;1;6
600118657;173;2024/25;0;62;1;15
600115704;131;2024/25;10;25;1;9
600118649;355;2024/25;27;97;1;32
600118673;126;2024/25;24;38;1;18
600135934;732;2024/25;59;226;1;42
600135900;493;2024/25;36;140;1;33
600118681;202;2024/25;47;73;1;18
600118711;31;2024/25;0;12;1;4
610400363;183;2024/25;44;12;1;23
600073068;188;2024/25;31;90;1;21
600118347;84;2024/25;7;12;1;7
600112268;318;2024/25;51;52;1;18
691006521;94;2024/25;15;17;1;10
600107787;74;2024/25;0;4;1;4
600113957;160;2024/25;0;54;1;9
600113051;148;2024/25;0;8;1;6
600021742;215;2024/25;16;60;1;26
600007731;225;2024/25;30;21;1;16
600170900;497;2024/25;56;35;1;20
691009201;339;2024/25;48;195;1;32
600000494;27;2024/25;0;0;1;2
600085830;275;2024/25;1;14;1;15
600136566;200;2024/25;37;57;1;24
600131301;25;2024/25;0;0;1;2
600138291;558;2024/25;28;107;1;30
691002932;783;2024/25;157;34;1;45
600000664;32;2024/25;1;5;1;2
600016471;401;2024/25;24;58;1;25
600016684;411;2024/25;33;85;1;36
600016234;418;2024/25;92;44;1;38
600016251;287;2024/25;54;54;1;21
600171213;888;2024/25;134;99;1;47
600060501;172;2024/25;26;35;1;16
691009988;70;2024/25;0;16;1;5
600131581;29;2024/25;0;20;0;2
650078331;107;2024/25;0;17;1;9
650037669;78;2024/25;0;17;1;6
600130924;165;2024/25;0;24;1;7
691005362;53;2024/25;0;4;1;3
600131211;19;2024/25;0;0;1;1
691005168;21;2024/25;0;0;0;1
650032705;60;2024/25;4;9;1;6
600114147;370;2024/25;80;30;1;25
691013977;38;2024/25;10;14;1;5
600053156;879;2024/25;24;94;1;32
600054845;80;2024/25;2;14;1;7
691002703;15;2024/25;0;0;0;1
691001812;66;2024/25;0;0;1;3
600016315;519;2024/25;34;40;1;33
691012571;24;2024/25;0;0;1;1
600086691;468;2024/25;32;79;1;28
600130258;142;2024/25;19;62;1;19
600052273;927;2024/25;50;105;1;46
600089657;150;2024/25;0;16;1;7
600130703;26;2024/25;6;24;1;2
600066584;96;2024/25;15;82;1;15
600066339;420;2024/25;33;365;1;25
600078485;378;2024/25;0;141;1;29
691004137;23;2024/25;0;0;1;2
600130959;24;2024/25;0;1;1;1
600125874;587;2024/25;21;91;1;42
600131882;350;2024/25;29;58;1;26
600073122;428;2024/25;60;96;1;30
600133621;97;2024/25;20;35;1;7
600061477;506;2024/25;36;69;1;36
600110494;525;2024/25;32;90;1;34
600171744;473;2024/25;82;83;1;38
600063712;516;2024/25;74;49;1;33
600021955;20;2024/25;12;25;1;6
600142370;68;2024/25;0;0;1;3
600085627;633;2024/25;65;110;1;44
691003301;135;2024/25;0;4;1;7
600055833;702;2024/25;74;100;1;35
600142701;127;2024/25;20;13;1;8
691014701;252;2024/25;15;15;1;13
691000701;329;2024/25;15;4;1;23
600136019;354;2024/25;76;257;1;22
600047784;251;2024/25;28;34;1;20
600131351;57;2024/25;0;13;1;3
600019811;280;2024/25;18;42;1;17
691001138;21;2024/25;0;1;1;2
600142965;189;2024/25;21;32;1;18
600055477;86;2024/25;0;33;1;4
600064867;386;2024/25;15;80;1;22
600055922;508;2024/25;21;118;1;22
691012474;68;2024/25;5;40;1;10
600083667;513;2024/25;0;163;1;30
600143139;46;2024/25;2;20;1;4
600069435;179;2024/25;3;9;1;12
600138330;73;2024/25;0;20;1;6
619801123;64;2024/25;0;10;1;3
600143333;47;2024/25;0;44;1;5
600141641;41;2024/25;0;0;1;3
600142493;115;2024/25;10;0;1;5
600141713;128;2024/25;0;10;1;6
600083772;459;2024/25;39;166;1;32
600141535;47;2024/25;0;10;0;2
600063283;56;2024/25;0;2;1;3
600130941;139;2024/25;0;25;1;9
600143210;347;2024/25;60;160;1;34
600063402;18;2024/25;0;0;1;1
600083781;495;2024/25;69;105;1;31
600090639;316;2024/25;12;45;1;22
600068706;300;2024/25;0;45;1;22
600063623;22;2024/25;0;10;1;1
600063356;73;2024/25;0;6;1;4
600141811;45;2024/25;0;4;1;2
600142698;90;2024/25;0;65;1;8
600138461;180;2024/25;2;54;1;12
600138615;88;2024/25;10;21;1;7
600138364;54;2024/25;11;10;1;6
600138607;109;2024/25;11;55;1;6
691008329;27;2024/25;0;1;1;1
600143082;364;2024/25;25;43;1;26
600085783;159;2024/25;28;25;1;16
600086712;153;2024/25;46;6;1;15
691011567;32;2024/25;0;15;1;2
600086909;81;2024/25;12;49;1;5
600135951;559;2024/25;98;61;1;42
691005915;38;2024/25;0;0;1;5
600142647;70;2024/25;9;32;1;5
600093875;462;2024/25;48;86;1;35
600125319;57;2024/25;0;0;1;3
600124291;138;2024/25;0;30;1;7
600083888;140;2024/25;34;79;1;19
600141845;133;2024/25;7;2;1;7
600051846;116;2024/25;0;0;1;5
600141977;105;2024/25;0;5;1;6
600055761;259;2024/25;40;42;1;21
600143104;386;2024/25;24;91;1;28
650040821;414;2024/25;93;50;1;30
600052176;89;2024/25;10;21;1;6
600130096;445;2024/25;23;65;1;31
600126935;99;2024/25;0;5;1;5
600170241;656;2024/25;195;102;1;44
600004902;210;2024/25;59;4;1;21
600141985;137;2024/25;1;7;1;6
650036417;47;2024/25;2;19;1;4
650030991;71;2024/25;11;24;1;6
600138038;79;2024/25;11;12;1;4
600141781;73;2024/25;0;0;1;3
600040429;530;2024/25;21;71;1;26
600141772;116;2024/25;0;0;1;5
691016526;35;2024/25;0;3;1;5
600143091;341;2024/25;81;92;1;33
600055876;145;2024/25;10;37;1;14
600142612;131;2024/25;15;36;1;11
600142167;59;2024/25;0;1;1;3
600099024;56;2024/25;1;3;0;4
600112187;90;2024/25;4;39;1;6
600142779;465;2024/25;60;191;1;35
600110958;169;2024/25;29;39;1;11
600094111;65;2024/25;5;36;1;4
600142680;172;2024/25;20;75;1;11
674000200;126;2024/25;0;6;1;6
691010684;321;2024/25;10;12;1;23
600053334;426;2024/25;30;140;1;26
600142027;36;2024/25;1;1;1;2
666000212;409;2024/25;0;15;1;19
691015678;46;2024/25;0;0;1;3
600142957;348;2024/25;37;185;1;23
600063691;909;2024/25;131;166;1;59
600064671;277;2024/25;26;13;1;18
650051041;113;2024/25;9;14;1;7
600069583;688;2024/25;79;141;1;43
650036433;91;2024/25;3;22;1;7
600125173;269;2024/25;0;24;1;12
600125807;330;2024/25;15;115;1;21
600046443;657;2024/25;61;66;1;37
600046303;228;2024/25;13;60;1;14
600046320;282;2024/25;24;100;1;17
600083900;546;2024/25;48;168;1;45
600140997;47;2024/25;10;18;1;5
600026906;53;2024/25;0;21;1;5
600142116;40;2024/25;0;2;1;3
600142710;162;2024/25;0;48;1;10
600086763;128;2024/25;16;26;1;10
600138101;174;2024/25;16;73;1;15
674000749;72;2024/25;0;6;1;3
600142787;725;2024/25;0;222;1;38
600143252;265;2024/25;20;78;1;21
600124266;63;2024/25;12;20;1;6
691014787;144;2024/25;0;19;1;8
600069656;156;2024/25;16;29;1;8
650067231;272;2024/25;46;16;1;20
600142744;76;2024/25;25;110;1;9
691018405;17;2024/25;0;0;1;1
600046346;721;2024/25;60;65;1;36
600126048;426;2024/25;20;67;1;30
600125815;383;2024/25;50;56;1;27
600046389;169;2024/25;27;15;1;11
600046435;193;2024/25;22;35;1;12
650065484;584;2024/25;61;110;1;37
650065522;501;2024/25;47;90;1;26
663000394;266;2024/25;5;10;1;11
600125823;529;2024/25;28;40;1;28
691001090;42;2024/25;0;0;1;4
650018290;315;2024/25;20;42;1;23
600132056;37;2024/25;0;20;1;3
600062961;468;2024/25;44;74;1;25
600132102;279;2024/25;21;122;1;25
600132137;316;2024/25;101;27;1;35
600112373;544;2024/25;66;35;1;34
600096084;317;2024/25;24;73;1;26
600096122;231;2024/25;30;20;1;19
600143066;180;2024/25;4;36;1;16
650040953;196;2024/25;22;7;1;15
600142728;140;2024/25;24;68;1;10
600069699;525;2024/25;2;201;1;30
600069672;524;2024/25;0;97;1;37
600141047;521;2024/25;37;47;1;32
674000463;245;2024/25;0;36;1;12
674000455;287;2024/25;0;0;1;13
674000447;202;2024/25;3;4;1;10
674000421;146;2024/25;0;7;1;11
600145352;452;2024/25;66;145;1;34
600148912;42;2024/25;0;1;1;2
600145328;288;2024/25;24;59;1;26
600145310;245;2024/25;63;35;1;18
600104141;561;2024/25;37;82;1;39
600104150;355;2024/25;26;80;1;29
600132072;43;2024/25;5;8;1;4
600131971;60;2024/25;14;30;1;7
600001016;34;2024/25;0;0;1;2
600132099;30;2024/25;3;10;1;3
600131777;26;2024/25;2;21;1;4
600112535;271;2024/25;36;22;1;20
600062678;130;2024/25;0;20;1;7
600131840;321;2024/25;33;78;1;23
600093930;356;2024/25;27;85;1;17
691014132;21;2024/25;0;0;0;1
600062694;89;2024/25;0;0;1;4
674000544;145;2024/25;0;7;1;9
691002967;132;2024/25;0;6;1;6
600124223;318;2024/25;18;20;1;13
600144909;356;2024/25;25;63;1;19
600149030;102;2024/25;0;0;1;5
600148963;43;2024/25;0;2;1;2
600059090;616;2024/25;30;108;1;33
600148998;53;2024/25;0;0;1;2
600149072;65;2024/25;0;4;1;3
600149048;71;2024/25;0;0;1;4
600000737;100;2024/25;0;0;1;10
600073246;397;2024/25;29;158;1;38
600149056;42;2024/25;0;0;1;2
600150127;17;2024/25;0;2;1;1
600149315;24;2024/25;0;0;1;1
600149137;84;2024/25;0;4;1;4
600149170;67;2024/25;0;0;1;3
600059197;285;2024/25;15;87;1;20
600149242;37;2024/25;0;0;1;4
600132081;40;2024/25;8;23;1;3
674000498;170;2024/25;0;1;1;8
600144526;104;2024/25;5;10;1;5
600131874;167;2024/25;17;34;1;13
674000510;231;2024/25;1;26;1;11
600132030;403;2024/25;0;118;1;26
600096599;72;2024/25;10;27;1;4
600096530;297;2024/25;1;52;1;15
691010323;105;2024/25;2;21;1;8
600009271;209;2024/25;35;66;1;19
600017524;382;2024/25;21;36;1;103
600038360;432;2024/25;55;99;1;21
691015091;18;2024/25;0;3;1;3
600148815;75;2024/25;0;0;1;3
600133877;138;2024/25;16;40;1;9
600092232;58;2024/25;18;11;1;6
600130177;242;2024/25;51;67;1;19
600149021;21;2024/25;0;0;1;1
600149421;21;2024/25;1;2;1;2
600145247;313;2024/25;6;110;1;33
600149374;70;2024/25;1;9;1;3
600148840;81;2024/25;0;10;1;4
650008006;178;2024/25;30;5;1;10
600148858;108;2024/25;0;0;1;5
600149510;47;2024/25;0;2;1;2
600145000;354;2024/25;66;259;1;29
600148807;115;2024/25;0;0;1;5
600112608;78;2024/25;11;20;1;6
600149404;71;2024/25;0;0;1;3
600145212;615;2024/25;54;145;1;62
600008975;224;2024/25;36;136;1;15
600063046;128;2024/25;28;20;1;15
600083870;621;2024/25;46;95;1;34
600016668;521;2024/25;110;9;1;42
600136493;461;2024/25;72;97;1;28
600090493;614;2024/25;48;38;1;33
650055551;179;2024/25;43;15;1;14
600149897;94;2024/25;20;30;1;7
691009953;23;2024/25;0;0;1;1
600026337;288;2024/25;106;126;1;64
600114015;619;2024/25;58;89;1;47
600011429;881;2024/25;146;298;1;82
600019691;298;2024/25;42;30;1;18
610250833;189;2024/25;39;3;1;11
600024211;635;2024/25;200;157;1;76
662104269;55;2024/25;0;1;1;4
691000786;70;2024/25;1;0;1;4
600089673;107;2024/25;0;5;1;10
600009106;537;2024/25;48;73;1;18
600009301;306;2024/25;98;99;1;17
600022820;133;2024/25;15;57;1;14
691004269;97;2024/25;0;20;1;8
600170462;1060;2024/25;210;19;1;50
600148823;88;2024/25;0;30;1;5
600001091;148;2024/25;5;15;1;13
651012988;786;2024/25;75;40;1;27
650052820;69;2024/25;0;30;1;5
600014843;1284;2024/25;200;50;1;58
691004633;27;2024/25;0;1;1;2
600052869;135;2024/25;0;7;1;6
600096769;69;2024/25;0;2;1;4
600060535;219;2024/25;38;43;1;20
691015481;12;2024/25;0;0;0;1
600065294;39;2024/25;0;0;1;2
691018278;14;2024/25;0;0;0;1
600114252;486;2024/25;46;64;1;31
600023320;106;2024/25;24;106;1;13
600010589;655;2024/25;75;40;1;42
691013233;82;2024/25;11;11;1;8
600086976;41;2024/25;1;24;1;6
600065502;886;2024/25;89;95;1;48
600124061;448;2024/25;22;49;1;31
600052524;201;2024/25;0;40;1;10
600063721;666;2024/25;146;94;1;38
600052613;204;2024/25;0;0;1;8
600012123;361;2024/25;46;37;1;23
600052729;130;2024/25;0;0;1;7
600086704;430;2024/25;41;121;1;33
600086011;38;2024/25;1;0;1;2
600149927;73;2024/25;8;12;1;4
600148319;346;2024/25;26;45;1;34
600015408;376;2024/25;106;31;1;50
600041859;22;2024/25;0;1;1;1
600171191;824;2024/25;253;119;1;85
650032764;56;2024/25;12;11;1;4
600145107;424;2024/25;29;40;1;30
600010007;212;2024/25;42;14;1;14
600024997;83;2024/25;16;24;1;16
600131823;176;2024/25;20;57;1;13
600145093;495;2024/25;31;86;1;30
669000221;106;2024/25;1;3;1;5
